,TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
1408,469.13,0.0,35.0,0.0,54.0,0.0,139.0,1.0,1265.28,0
1409,102.81,1.0,39.0,1.0,76.0,2.0,47.0,1.0,3228.87,0
1410,22.61,1.0,39.0,2.0,19.0,3.0,145.0,1.0,1111.67,0
1411,68.28,1.0,4.0,2.0,56.0,1.0,293.0,1.0,3213.16,0
1412,33.65,0.0,27.0,2.0,63.0,0.0,146.0,1.0,12719.93,2
1413,362.68,0.0,24.0,0.0,63.0,2.0,137.0,1.0,2040.77,0
1414,73.23,1.0,37.0,1.0,20.0,3.0,172.0,1.0,1309.85,0
1415,654.49,0.0,2.0,2.0,25.0,3.0,104.0,1.0,164.61,0
1416,18.56,0.0,22.0,1.0,49.0,1.0,161.0,1.0,4230.37,1
1417,389.05,1.0,9.0,0.0,27.0,3.0,41.0,1.0,761.0,0
1418,7.38,1.0,15.0,2.0,67.0,2.0,105.0,1.0,2923.83,0
1419,109.48,1.0,3.0,2.0,61.0,2.0,93.0,1.0,7372.47,1
1420,66.91,1.0,39.0,0.0,39.0,0.0,85.0,1.0,871.1,0
1421,335.48,1.0,28.0,1.0,45.0,1.0,155.0,1.0,3023.16,0
1422,38.14,1.0,0.0,2.0,19.0,3.0,174.0,1.0,1119.21,0
1424,360.02,1.0,9.0,2.0,68.0,2.0,68.0,1.0,6400.59,1
1425,567.71,1.0,22.0,2.0,63.0,0.0,80.0,1.0,13884.24,2
1426,218.19,1.0,2.0,0.0,19.0,3.0,185.0,1.0,620.83,0
1427,209.99,1.0,10.0,0.0,19.0,3.0,40.0,1.0,1938.01,0
1428,11.02,1.0,40.0,1.0,19.0,3.0,280.0,1.0,964.79,0
1429,83.43,1.0,27.0,2.0,56.0,2.0,109.0,1.0,1870.16,0
1430,344.97,1.0,2.0,2.0,34.0,0.0,106.0,1.0,5577.94,1
1431,172.29,1.0,12.0,0.0,36.0,1.0,283.0,1.0,8700.8,1
1432,195.54,1.0,29.0,2.0,60.0,2.0,255.0,1.0,2794.66,0
1433,101.23,1.0,7.0,2.0,45.0,1.0,87.0,1.0,6169.71,1
1434,180.46,1.0,14.0,0.0,25.0,3.0,34.0,1.0,831.75,0
1435,692.55,1.0,5.0,1.0,53.0,2.0,109.0,1.0,2451.56,0
1436,147.31,0.0,23.0,2.0,34.0,0.0,92.0,1.0,13625.52,2
1437,107.48,1.0,20.0,1.0,20.0,3.0,103.0,1.0,1379.39,0
1439,81.51,1.0,42.0,1.0,25.0,3.0,97.0,1.0,865.49,0
1440,365.48,0.0,39.0,2.0,76.0,2.0,216.0,1.0,7147.4,1
1441,491.1,0.0,15.0,2.0,35.0,1.0,125.0,1.0,7833.85,1
1442,452.8,1.0,20.0,1.0,80.0,2.0,151.0,1.0,4840.67,1
1443,645.04,1.0,22.0,1.0,70.0,2.0,78.0,1.0,7361.47,1
1444,169.28,1.0,30.0,1.0,45.0,0.0,114.0,1.0,5128.44,1
1445,88.42,1.0,12.0,0.0,62.0,0.0,91.0,1.0,12381.45,2
1446,155.53,1.0,3.0,0.0,29.0,1.0,66.0,1.0,4008.05,0
1448,39.24,1.0,9.0,0.0,77.0,2.0,106.0,1.0,6462.41,1
1449,152.01,1.0,13.0,0.0,42.0,1.0,111.0,3.0,4625.12,1
1450,78.77,0.0,19.0,0.0,48.0,1.0,50.0,1.0,6470.57,1
1451,26.5,1.0,16.0,2.0,48.0,1.0,179.0,1.0,4854.83,1
1452,83.62,1.0,33.0,0.0,48.0,0.0,146.0,1.0,12652.22,2
1453,142.78,1.0,36.0,1.0,68.0,0.0,150.0,1.0,11705.88,2
1454,55.99,1.0,12.0,0.0,35.0,0.0,95.0,1.0,932.61,0
1455,774.48,1.0,21.0,1.0,61.0,0.0,31.0,1.0,11613.58,2
1456,105.37,1.0,34.0,0.0,25.0,3.0,160.0,1.0,1068.55,0
1457,118.83,1.0,41.0,2.0,28.0,3.0,295.0,1.0,1616.3,0
1458,46.22,1.0,38.0,1.0,23.0,3.0,217.0,1.0,471.28,0
1459,659.71,0.0,38.0,1.0,21.0,3.0,148.0,1.0,106.86,0
1460,377.97,1.0,24.0,2.0,72.0,2.0,160.0,1.0,2457.1,0
1461,114.1,1.0,4.0,1.0,69.0,2.0,148.0,1.0,5882.12,1
1462,11.3,0.0,21.0,2.0,55.0,2.0,41.0,1.0,1938.99,0
1463,95.5,1.0,29.0,2.0,57.0,2.0,17.0,1.0,4079.09,1
1464,130.93,0.0,15.0,1.0,28.0,1.0,149.0,1.0,860.12,0
1465,272.97,1.0,4.0,2.0,68.0,2.0,174.0,1.0,7811.31,1
1466,73.35,1.0,37.0,1.0,24.0,3.0,47.0,1.0,1181.84,0
1467,29.94,1.0,37.0,0.0,58.0,0.0,243.0,1.0,10915.54,2
1468,307.24,1.0,38.0,0.0,19.0,3.0,136.0,2.0,1670.72,0
1469,50.52,1.0,4.0,2.0,20.0,3.0,140.0,1.0,1121.19,0
1470,820.46,0.0,13.0,2.0,53.0,1.0,243.0,1.0,5621.86,1
1471,153.07,1.0,11.0,0.0,56.0,1.0,116.0,1.0,8873.43,1
1472,52.94,1.0,40.0,1.0,41.0,0.0,146.0,1.0,6990.92,1
1473,384.41,1.0,17.0,0.0,60.0,1.0,65.0,1.0,7831.56,1
1474,235.42,1.0,31.0,1.0,51.0,2.0,175.0,1.0,6173.23,1
1475,114.23,1.0,9.0,0.0,56.0,0.0,64.0,1.0,9523.72,2
1476,12.62,1.0,12.0,1.0,33.0,0.0,61.0,1.0,6420.47,1
1478,373.52,1.0,7.0,0.0,35.0,1.0,235.0,1.0,6430.41,1
1479,336.05,1.0,35.0,1.0,28.0,3.0,164.0,1.0,1635.05,0
1480,366.93,1.0,15.0,2.0,66.0,2.0,33.0,1.0,6697.79,1
1481,112.27,1.0,39.0,1.0,58.0,0.0,102.0,1.0,7369.89,1
1482,494.96,1.0,34.0,0.0,40.0,1.0,132.0,1.0,6903.68,1
1483,561.58,1.0,34.0,2.0,65.0,0.0,23.0,1.0,11748.86,2
1484,440.94,1.0,35.0,2.0,42.0,0.0,148.0,1.0,7303.23,1
1485,71.9,1.0,20.0,1.0,29.0,0.0,51.0,1.0,10619.35,2
1486,256.66,0.0,33.0,2.0,54.0,2.0,137.0,1.0,1794.5,0
1487,166.55,0.0,15.0,1.0,59.0,0.0,99.0,1.0,12970.21,2
1488,276.26,1.0,21.0,1.0,56.0,0.0,143.0,1.0,120.89,0
1489,35.46,1.0,16.0,0.0,67.0,0.0,164.0,1.0,5692.31,1
1490,38.14,1.0,32.0,1.0,50.0,1.0,165.0,1.0,9879.87,2
1491,506.26,0.0,3.0,0.0,64.0,2.0,86.0,1.0,6266.65,1
1492,736.32,1.0,16.0,2.0,31.0,0.0,28.0,1.0,14268.95,2
1493,389.43,0.0,2.0,0.0,52.0,1.0,151.0,1.0,6449.83,1
1494,25.58,1.0,29.0,0.0,60.0,1.0,166.0,1.0,6741.41,1
1495,446.1,1.0,39.0,0.0,25.0,3.0,243.0,1.0,1008.44,0
1496,147.74,1.0,33.0,1.0,23.0,3.0,15.0,1.0,1711.78,0
1498,46.23,1.0,14.0,2.0,77.0,2.0,282.0,1.0,5107.75,1
1499,265.37,1.0,42.0,1.0,33.0,1.0,77.0,1.0,5229.95,1
1500,342.57,1.0,4.0,2.0,20.0,3.0,91.0,1.0,339.16,0
1501,417.26,0.0,27.0,2.0,32.0,0.0,45.0,1.0,10442.48,2
1502,33.63,1.0,8.0,2.0,63.0,2.0,76.0,1.0,4324.4,1
1503,64.58,1.0,12.0,1.0,55.0,2.0,173.0,1.0,6292.29,1
1504,23.23,0.0,24.0,1.0,21.0,3.0,122.0,1.0,269.01,0
1505,160.52,0.0,17.0,0.0,78.0,2.0,112.0,1.0,5379.25,1
1506,278.88,1.0,18.0,1.0,64.0,0.0,179.0,2.0,1334.09,0
1507,285.49,0.0,5.0,1.0,53.0,0.0,109.0,1.0,6366.84,1
1508,71.87,1.0,26.0,0.0,22.0,3.0,258.0,1.0,1839.1,0
1509,308.8,1.0,3.0,0.0,53.0,2.0,41.0,1.0,3966.54,0
1510,135.35,1.0,15.0,1.0,33.0,1.0,82.0,1.0,9983.36,2
1511,288.43,1.0,31.0,1.0,66.0,2.0,72.0,1.0,4577.09,1
1512,147.46,0.0,0.0,2.0,65.0,0.0,205.0,1.0,7458.03,1
1513,214.15,1.0,11.0,1.0,32.0,1.0,217.0,1.0,6397.29,1
1514,71.34,1.0,24.0,2.0,49.0,1.0,144.0,3.0,6345.03,1
1515,170.36,1.0,16.0,0.0,30.0,0.0,118.0,1.0,6034.73,1
1517,736.53,1.0,30.0,0.0,55.0,1.0,120.0,1.0,9826.26,2
1518,213.42,1.0,8.0,0.0,45.0,1.0,17.0,1.0,3736.38,0
1519,94.09,1.0,24.0,1.0,27.0,3.0,203.0,1.0,646.85,0
1520,91.23,1.0,4.0,0.0,72.0,2.0,86.0,1.0,6385.12,1
1521,263.92,0.0,36.0,1.0,57.0,2.0,233.0,1.0,4161.71,1
1522,77.5,0.0,13.0,2.0,51.0,0.0,201.0,1.0,11079.77,2
1523,3.65,1.0,24.0,2.0,69.0,0.0,146.0,1.0,10017.11,2
1524,43.88,0.0,39.0,2.0,26.0,3.0,251.0,1.0,1644.09,0
1525,591.98,1.0,12.0,0.0,28.0,3.0,132.0,1.0,387.65,0
1526,224.79,1.0,4.0,2.0,18.0,3.0,129.0,1.0,528.38,0
1527,64.3,1.0,21.0,0.0,55.0,2.0,67.0,1.0,7530.3,1
1528,111.79,1.0,17.0,2.0,62.0,0.0,49.0,1.0,10887.59,2
1530,613.7,0.0,13.0,1.0,61.0,2.0,37.0,1.0,7307.11,1
1531,26.07,1.0,3.0,1.0,20.0,3.0,19.0,3.0,349.98,0
1532,170.45,1.0,37.0,1.0,60.0,1.0,199.0,1.0,2284.41,0
1533,344.27,1.0,35.0,1.0,22.0,3.0,123.0,1.0,1918.36,0
1534,872.72,1.0,42.0,2.0,22.0,3.0,288.0,1.0,503.01,0
1535,292.95,1.0,22.0,1.0,37.0,1.0,56.0,1.0,1216.91,0
1536,28.44,1.0,14.0,0.0,18.0,3.0,243.0,1.0,1071.04,0
1537,209.02,1.0,12.0,0.0,21.0,3.0,74.0,1.0,187.9,0
1538,20.05,1.0,6.0,0.0,72.0,2.0,171.0,1.0,7145.67,1
1539,175.02,1.0,31.0,2.0,28.0,3.0,71.0,1.0,1493.88,0
1540,89.5,0.0,21.0,1.0,41.0,1.0,134.0,1.0,8658.95,1
1541,69.96,1.0,3.0,1.0,28.0,3.0,31.0,1.0,164.12,0
1542,146.51,1.0,0.0,0.0,53.0,1.0,68.0,1.0,7089.9,1
1543,376.78,0.0,26.0,2.0,21.0,3.0,88.0,1.0,841.65,0
1544,148.54,0.0,8.0,1.0,71.0,2.0,107.0,1.0,5677.05,1
1545,388.77,0.0,17.0,2.0,26.0,3.0,30.0,1.0,1658.49,0
1546,100.38,1.0,39.0,1.0,63.0,0.0,49.0,1.0,10171.68,2
1547,137.23,1.0,14.0,1.0,64.0,0.0,63.0,1.0,13847.99,2
1548,870.3,1.0,38.0,0.0,51.0,2.0,229.0,1.0,3688.98,0
1549,458.94,1.0,11.0,1.0,52.0,1.0,180.0,1.0,5619.95,1
1550,327.35,0.0,22.0,1.0,20.0,3.0,175.0,1.0,342.08,0
1551,757.15,1.0,33.0,2.0,53.0,1.0,38.0,1.0,4702.86,1
1552,5.64,1.0,4.0,2.0,59.0,0.0,47.0,1.0,12703.24,2
1553,47.23,0.0,22.0,2.0,73.0,2.0,160.0,1.0,6659.81,1
1554,239.41,0.0,3.0,2.0,42.0,0.0,248.0,1.0,7860.65,1
1555,7.48,1.0,35.0,0.0,55.0,1.0,29.0,1.0,1275.2,0
1556,170.97,1.0,26.0,1.0,26.0,3.0,292.0,1.0,1265.27,0
1557,262.43,0.0,36.0,2.0,37.0,0.0,274.0,5.0,12841.01,2
1558,659.15,1.0,4.0,0.0,22.0,3.0,204.0,1.0,1241.59,0
1559,31.53,1.0,18.0,2.0,25.0,3.0,283.0,1.0,874.93,0
1560,111.66,0.0,42.0,2.0,48.0,1.0,140.0,1.0,5716.72,1
1561,250.01,1.0,18.0,0.0,62.0,2.0,88.0,1.0,1541.48,0
1562,554.15,1.0,33.0,0.0,49.0,0.0,108.0,1.0,14817.22,2
1563,598.66,0.0,5.0,1.0,32.0,1.0,222.0,1.0,2587.11,0
1564,28.38,1.0,34.0,1.0,55.0,0.0,98.0,1.0,173.7,0
1565,16.8,1.0,36.0,0.0,49.0,0.0,94.0,1.0,11847.07,2
1566,896.79,1.0,9.0,2.0,33.0,0.0,168.0,1.0,11146.74,2
1567,159.0,1.0,19.0,0.0,49.0,1.0,38.0,1.0,369.79,0
1568,56.31,0.0,15.0,2.0,75.0,2.0,195.0,1.0,6396.08,1
1569,203.99,1.0,30.0,2.0,52.0,2.0,215.0,1.0,4840.31,1
1570,50.99,1.0,11.0,1.0,29.0,0.0,76.0,1.0,1334.6,0
1571,101.28,0.0,6.0,2.0,32.0,1.0,75.0,1.0,2774.35,0
1572,299.92,1.0,10.0,0.0,27.0,3.0,122.0,1.0,1368.0,0
1573,77.54,1.0,31.0,2.0,67.0,2.0,73.0,1.0,4536.38,1
1574,18.35,1.0,26.0,1.0,21.0,3.0,78.0,1.0,1293.39,0
1575,732.53,0.0,38.0,0.0,26.0,3.0,116.0,1.0,441.54,0
1576,65.11,1.0,26.0,0.0,34.0,1.0,150.0,1.0,8485.14,1
1577,67.07,0.0,20.0,0.0,24.0,3.0,56.0,1.0,999.62,0
1578,137.48,1.0,39.0,1.0,55.0,0.0,47.0,1.0,14273.42,2
1579,398.36,1.0,8.0,0.0,22.0,3.0,56.0,1.0,1863.7,0
1580,469.46,1.0,27.0,0.0,20.0,3.0,149.0,1.0,8640.56,1
1581,37.58,1.0,16.0,0.0,57.0,0.0,182.0,1.0,259.44,0
1582,160.24,1.0,42.0,0.0,31.0,1.0,15.0,1.0,5526.97,1
1583,315.39,0.0,27.0,1.0,23.0,3.0,93.0,1.0,929.6,0
1584,434.17,1.0,1.0,0.0,21.0,3.0,148.0,5.0,5335.44,1
1585,165.91,1.0,17.0,0.0,26.0,3.0,84.0,1.0,587.12,0
1586,211.36,1.0,37.0,1.0,47.0,1.0,194.0,1.0,4760.34,1
1587,241.45,1.0,32.0,2.0,26.0,3.0,158.0,1.0,1594.04,0
1588,23.24,1.0,16.0,1.0,68.0,0.0,129.0,1.0,13777.79,2
1589,70.88,0.0,29.0,1.0,74.0,2.0,176.0,1.0,1794.65,0
1591,314.52,1.0,22.0,0.0,80.0,2.0,229.0,1.0,7071.32,1
1592,181.81,0.0,2.0,2.0,78.0,2.0,122.0,1.0,7525.73,1
1593,854.64,1.0,13.0,1.0,56.0,2.0,118.0,1.0,2989.25,0
1594,261.19,1.0,28.0,0.0,64.0,2.0,52.0,1.0,7620.6,1
1595,220.68,0.0,33.0,2.0,71.0,2.0,217.0,1.0,5549.2,1
1596,11.86,1.0,34.0,1.0,31.0,1.0,129.0,1.0,6782.61,1
1597,122.65,1.0,8.0,2.0,28.0,3.0,41.0,1.0,1968.51,0
1598,395.16,1.0,25.0,2.0,56.0,2.0,17.0,1.0,5340.73,1
1599,704.69,1.0,19.0,2.0,51.0,2.0,150.0,1.0,3267.84,0
1600,369.89,1.0,35.0,0.0,69.0,2.0,69.0,1.0,6941.47,1
1601,10.92,1.0,17.0,0.0,67.0,2.0,268.0,1.0,7567.2,1
1602,199.14,1.0,39.0,1.0,31.0,1.0,36.0,1.0,7001.25,1
1603,109.43,1.0,10.0,0.0,70.0,2.0,140.0,1.0,1983.65,0
1604,304.15,1.0,1.0,1.0,20.0,3.0,40.0,1.0,686.91,0
1605,620.54,0.0,29.0,1.0,28.0,3.0,98.0,1.0,213.36,0
1606,757.79,1.0,5.0,2.0,22.0,3.0,117.0,1.0,1443.02,0
1607,122.81,1.0,38.0,1.0,52.0,0.0,12.0,1.0,8450.84,1
1608,96.25,1.0,15.0,2.0,61.0,2.0,171.0,1.0,7996.7,1
1610,142.55,1.0,18.0,2.0,67.0,0.0,97.0,1.0,1262.68,0
1611,35.94,0.0,14.0,1.0,23.0,3.0,141.0,1.0,1697.28,0
1612,24.86,1.0,17.0,1.0,58.0,1.0,292.0,1.0,2591.65,0
1613,103.08,1.0,37.0,2.0,60.0,0.0,109.0,1.0,12002.16,2
1614,116.27,1.0,32.0,2.0,57.0,1.0,94.0,1.0,8726.92,1
1615,363.84,1.0,8.0,2.0,73.0,2.0,118.0,3.0,5415.64,1
1616,34.74,0.0,32.0,2.0,59.0,2.0,72.0,1.0,3736.57,0
1617,64.01,0.0,30.0,1.0,19.0,3.0,240.0,1.0,1225.69,0
1618,108.75,1.0,15.0,0.0,50.0,0.0,23.0,4.0,14829.85,2
1619,50.9,0.0,17.0,2.0,28.0,3.0,150.0,1.0,1277.7,0
1620,206.84,1.0,30.0,1.0,20.0,3.0,154.0,1.0,454.66,0
1621,37.4,1.0,33.0,0.0,20.0,3.0,84.0,1.0,1519.51,0
1622,154.21,1.0,24.0,2.0,46.0,1.0,75.0,1.0,8045.77,1
1623,199.37,1.0,6.0,2.0,24.0,3.0,79.0,1.0,1331.3,0
1624,410.49,0.0,1.0,1.0,25.0,3.0,134.0,1.0,1843.57,0
1626,18.23,1.0,26.0,0.0,56.0,1.0,28.0,1.0,8422.2,1
1627,398.7,1.0,0.0,0.0,47.0,0.0,276.0,1.0,7987.74,1
1628,122.14,1.0,29.0,2.0,22.0,3.0,155.0,1.0,327.68,0
1629,378.2,1.0,23.0,1.0,40.0,1.0,167.0,1.0,7372.81,1
1630,124.74,1.0,20.0,0.0,49.0,1.0,33.0,1.0,2987.97,0
1631,17.1,1.0,0.0,0.0,53.0,2.0,101.0,1.0,1619.54,0
1632,287.05,1.0,25.0,0.0,22.0,3.0,212.0,1.0,1204.65,0
1633,874.72,1.0,37.0,2.0,28.0,1.0,173.0,1.0,4630.58,1
1635,40.12,0.0,9.0,0.0,36.0,0.0,269.0,1.0,14304.38,2
1636,125.0,0.0,16.0,2.0,49.0,1.0,177.0,1.0,3215.76,0
1637,348.44,1.0,3.0,2.0,24.0,3.0,147.0,1.0,1022.94,0
1638,128.4,1.0,40.0,0.0,69.0,2.0,31.0,1.0,2610.64,0
1639,320.93,1.0,1.0,2.0,55.0,1.0,178.0,1.0,9451.66,2
1640,1.41,1.0,34.0,0.0,53.0,2.0,278.0,1.0,1244.17,0
1641,50.52,1.0,20.0,1.0,54.0,0.0,293.0,1.0,12815.24,2
1642,383.95,0.0,36.0,2.0,31.0,1.0,143.0,1.0,9933.56,2
1643,12.94,1.0,14.0,1.0,23.0,3.0,158.0,1.0,921.23,0
1644,329.75,1.0,34.0,2.0,56.0,2.0,211.0,1.0,6009.43,1
1646,40.79,1.0,25.0,0.0,18.0,3.0,80.0,1.0,1769.33,0
1647,99.25,0.0,31.0,2.0,63.0,2.0,93.0,1.0,2570.34,0
1648,150.6,1.0,24.0,0.0,69.0,2.0,59.0,1.0,3240.14,0
1649,29.5,1.0,35.0,2.0,73.0,2.0,129.0,1.0,1229.32,0
1650,54.34,1.0,0.0,0.0,65.0,0.0,46.0,1.0,8019.89,1
1651,18.25,1.0,18.0,0.0,53.0,0.0,18.0,1.0,14328.29,2
1652,633.87,1.0,18.0,2.0,27.0,3.0,175.0,1.0,330.16,0
1653,81.15,1.0,24.0,0.0,19.0,3.0,114.0,1.0,1595.26,0
1654,83.95,1.0,27.0,2.0,75.0,2.0,170.0,1.0,7413.18,1
1655,410.4,0.0,41.0,0.0,61.0,2.0,78.0,1.0,2563.91,0
1656,172.68,1.0,3.0,0.0,33.0,0.0,17.0,1.0,10724.95,2
1657,139.88,1.0,7.0,0.0,34.0,1.0,162.0,1.0,2969.71,0
1658,165.55,1.0,9.0,1.0,28.0,3.0,115.0,1.0,761.78,0
1659,53.79,0.0,30.0,0.0,54.0,1.0,137.0,3.0,6229.36,1
1660,285.69,1.0,24.0,0.0,63.0,2.0,35.0,1.0,2552.54,0
1661,532.4,1.0,17.0,0.0,22.0,3.0,149.0,1.0,1033.73,0
1662,293.85,1.0,5.0,2.0,25.0,3.0,144.0,1.0,1919.97,0
1663,27.94,1.0,1.0,1.0,79.0,2.0,120.0,1.0,1893.44,0
1664,270.36,1.0,28.0,0.0,25.0,3.0,37.0,1.0,1783.04,0
1665,112.66,1.0,30.0,2.0,29.0,1.0,176.0,3.0,852.98,0
1666,506.03,1.0,11.0,1.0,21.0,3.0,21.0,1.0,1123.89,0
1667,206.95,1.0,39.0,1.0,22.0,3.0,31.0,1.0,1817.65,0
1668,350.96,1.0,40.0,0.0,63.0,2.0,167.0,1.0,5463.94,1
1669,261.63,1.0,6.0,1.0,20.0,3.0,150.0,1.0,477.03,0
1670,46.12,1.0,14.0,1.0,59.0,0.0,30.0,1.0,8874.01,1
1671,27.25,0.0,18.0,1.0,63.0,2.0,92.0,1.0,5365.2,1
1673,331.66,1.0,19.0,0.0,76.0,2.0,145.0,1.0,7216.3,1
1674,667.95,0.0,28.0,0.0,62.0,0.0,253.0,1.0,13558.56,2
1675,49.84,1.0,6.0,0.0,49.0,0.0,146.0,1.0,7872.04,1
1676,556.04,1.0,10.0,0.0,72.0,2.0,27.0,1.0,5200.04,1
1677,88.06,0.0,33.0,2.0,18.0,3.0,288.0,1.0,1779.85,0
1678,745.95,1.0,22.0,0.0,58.0,0.0,127.0,1.0,13264.14,2
1679,67.25,1.0,24.0,2.0,19.0,3.0,157.0,1.0,467.4,0
1680,93.63,1.0,27.0,0.0,29.0,1.0,141.0,1.0,9873.62,2
1681,74.11,1.0,38.0,1.0,22.0,3.0,49.0,1.0,1257.9,0
1682,41.13,0.0,30.0,1.0,77.0,2.0,58.0,1.0,6067.54,1
1683,192.02,0.0,16.0,2.0,79.0,2.0,154.0,1.0,5169.07,1
1684,291.27,1.0,11.0,1.0,77.0,2.0,121.0,1.0,6878.86,1
1685,296.46,1.0,9.0,1.0,23.0,3.0,136.0,1.0,558.99,0
1686,341.84,0.0,12.0,1.0,27.0,3.0,89.0,1.0,1400.04,0
1687,98.41,1.0,34.0,2.0,27.0,3.0,48.0,1.0,912.71,0
1688,109.28,1.0,36.0,2.0,36.0,1.0,112.0,4.0,6338.35,1
1689,27.51,0.0,8.0,2.0,40.0,0.0,103.0,1.0,13645.63,2
1690,12.18,1.0,27.0,1.0,76.0,2.0,77.0,1.0,4909.24,1
1691,207.71,0.0,18.0,2.0,25.0,3.0,63.0,1.0,570.1,0
1692,25.77,0.0,36.0,2.0,45.0,0.0,277.0,1.0,11749.77,2
1693,127.57,1.0,26.0,0.0,52.0,2.0,75.0,1.0,6118.2,1
1694,392.05,1.0,10.0,0.0,60.0,1.0,172.0,1.0,4383.69,1
1695,521.01,0.0,39.0,1.0,41.0,1.0,73.0,1.0,4004.55,0
1696,849.76,1.0,39.0,0.0,25.0,3.0,269.0,1.0,373.88,0
1697,172.5,1.0,8.0,2.0,68.0,0.0,31.0,1.0,6851.16,1
1698,265.44,1.0,35.0,0.0,30.0,1.0,169.0,1.0,9700.77,2
1699,152.34,1.0,29.0,1.0,55.0,0.0,115.0,1.0,6853.51,1
1700,21.13,1.0,9.0,1.0,28.0,3.0,153.0,1.0,948.7,0
1701,111.55,1.0,10.0,0.0,46.0,0.0,101.0,1.0,12221.17,2
1702,321.82,0.0,33.0,1.0,32.0,1.0,43.0,1.0,6500.5,1
1704,148.77,1.0,38.0,1.0,67.0,2.0,175.0,1.0,2138.42,0
1705,14.08,1.0,9.0,1.0,57.0,2.0,154.0,1.0,3908.65,0
1707,566.33,0.0,5.0,0.0,24.0,3.0,66.0,1.0,379.82,0
1708,206.51,1.0,16.0,0.0,51.0,2.0,275.0,1.0,3921.74,0
1709,180.94,1.0,33.0,1.0,75.0,2.0,57.0,1.0,7659.99,1
1710,77.9,1.0,42.0,1.0,21.0,3.0,128.0,1.0,664.72,0
1711,318.92,0.0,42.0,1.0,21.0,3.0,60.0,1.0,1167.25,0
1712,583.3,0.0,26.0,2.0,59.0,1.0,142.0,1.0,5896.01,1
1713,100.68,1.0,22.0,2.0,63.0,2.0,139.0,1.0,1123.75,0
1714,589.64,1.0,5.0,2.0,62.0,2.0,210.0,1.0,2039.4,0
1715,225.93,0.0,29.0,1.0,25.0,3.0,199.0,1.0,1864.27,0
1716,651.55,1.0,31.0,2.0,72.0,2.0,82.0,1.0,2325.78,0
1717,80.97,1.0,39.0,2.0,38.0,0.0,157.0,1.0,5926.31,1
1718,191.89,1.0,35.0,1.0,25.0,3.0,14.0,1.0,399.57,0
1719,304.75,0.0,2.0,1.0,78.0,2.0,125.0,1.0,1916.34,0
1720,201.53,1.0,40.0,2.0,68.0,2.0,287.0,1.0,2732.86,0
1721,8.45,1.0,30.0,0.0,22.0,3.0,141.0,1.0,1115.3,0
1722,435.98,1.0,23.0,1.0,30.0,1.0,105.0,1.0,7334.08,1
1723,743.24,0.0,16.0,2.0,19.0,3.0,109.0,1.0,1024.19,0
1724,16.27,1.0,1.0,0.0,57.0,0.0,44.0,1.0,10971.32,2
1725,290.86,1.0,21.0,2.0,45.0,0.0,36.0,1.0,14631.88,2
1726,85.73,1.0,41.0,0.0,41.0,0.0,266.0,1.0,14928.35,2
1727,555.71,0.0,4.0,1.0,22.0,3.0,73.0,1.0,830.37,0
1728,40.03,1.0,29.0,1.0,23.0,3.0,200.0,1.0,6408.8,1
1729,73.01,0.0,25.0,2.0,25.0,3.0,62.0,1.0,1997.33,0
1730,346.12,1.0,37.0,1.0,44.0,0.0,12.0,1.0,13084.27,2
1731,1.93,1.0,6.0,1.0,47.0,0.0,175.0,5.0,5684.09,1
1732,252.93,1.0,32.0,0.0,75.0,2.0,222.0,1.0,2760.37,0
1733,238.54,1.0,16.0,0.0,19.0,3.0,12.0,4.0,868.91,0
1735,58.7,1.0,27.0,1.0,67.0,0.0,141.0,1.0,8937.35,1
1736,7.56,1.0,25.0,0.0,40.0,0.0,145.0,1.0,8528.72,1
1737,540.4,1.0,15.0,1.0,45.0,0.0,272.0,1.0,425.77,0
1738,264.14,1.0,3.0,0.0,64.0,0.0,125.0,1.0,8459.26,1
1739,248.15,1.0,25.0,0.0,75.0,2.0,202.0,1.0,2649.23,0
1740,24.34,1.0,33.0,1.0,54.0,1.0,110.0,1.0,6659.12,1
1741,428.61,1.0,13.0,0.0,66.0,0.0,62.0,1.0,11937.04,2
1742,117.66,0.0,22.0,1.0,39.0,0.0,126.0,1.0,6794.17,1
1743,165.8,1.0,26.0,2.0,60.0,1.0,287.0,1.0,2064.76,0
1744,289.18,1.0,3.0,0.0,65.0,2.0,64.0,1.0,3139.75,0
1745,125.39,1.0,20.0,0.0,21.0,3.0,140.0,1.0,202.69,0
1746,305.18,1.0,6.0,2.0,58.0,2.0,216.0,1.0,4474.2,1
1747,506.9,0.0,15.0,1.0,64.0,0.0,56.0,1.0,11471.87,2
1748,504.12,0.0,3.0,1.0,25.0,3.0,101.0,1.0,1107.28,0
1749,42.09,1.0,10.0,1.0,29.0,1.0,118.0,1.0,5526.28,1
1750,607.28,1.0,3.0,0.0,32.0,0.0,84.0,1.0,9679.68,2
1751,91.9,1.0,6.0,2.0,77.0,2.0,125.0,1.0,1033.94,0
1752,303.43,1.0,41.0,1.0,22.0,3.0,30.0,1.0,1833.24,0
1753,668.78,1.0,23.0,0.0,20.0,3.0,141.0,1.0,983.68,0
1754,270.54,0.0,34.0,0.0,20.0,3.0,139.0,1.0,269.78,0
1755,247.93,1.0,16.0,1.0,37.0,1.0,79.0,1.0,9801.48,2
1756,34.67,1.0,6.0,2.0,19.0,3.0,71.0,1.0,888.6,0
